participant	text_id	sentence_id	text	token_count	fix_count	fix_prob	mean_fix_dur	first_fix_dur	first_pass_dur	tot_fix_dur	refix_count	reread_prob	tot_regr_from_dur	scaled_first_pass_dur	scaled_fix_count	scaled_tot_fix_dur	scaled_tot_regr_from_dur
avg	1-24	115	In case of a refusal, Lady Tadminster might open it the first day, and Mrs. Crosbie the second.	18	20.0	10.214285714285712	2772.919047619048	2803.4285714285716	3172.2857142857147	4197.714285714286	4.142857142857143	4.857142857142858	1373.7857142857142	41.3567561364893	44.34595756110662	45.79798913747559	24.46261860547938
avg	1-24	116	Then there's the Duchess...about the school fete."	7	9.714285714285715	4.5	1211.134523809524	1253.0	1404.7142857142858	2102.6428571428573	2.714285714285714	2.642857142857143	556.0	15.542295615526651	19.20494225087295	20.722839907644214	9.900536745440208
avg	1-24	117	There was the murmur of a man's voice, and then Mrs. Inglethorp's rose in reply: "Yes, certainly.	17	20.642857142857142	8.857142857142858	2493.7406462585036	2502.285714285714	2826.4285714285716	4241.285714285715	5.642857142857143	4.714285714285714	2056.6428571428573	36.30569261743567	45.91727101799623	46.319479745712506	36.622065070845316
avg	1-24	118	After tea will do quite well.	6	5.714285714285714	3.2857142857142856	932.202380952381	946.0714285714286	1003.0714285714286	1294.2142857142858	1.2142857142857142	1.2857142857142856	421.3571428571429	9.676510781235333	9.427880741337628	11.04705186825819	7.5029889852712985
avg	1-24	119	You are so thoughtful, Alfred dear."	6	5.785714285714286	3.5	834.8809523809524	776.3571428571429	1111.357142857143	1273.2142857142856	0.7857142857142856	1.5	752.7857142857142	11.257967265102597	9.602471125436473	10.79571049314072	13.40464501030246
avg	1-25	120	The French window swung open a little wider, and a handsome white-haired old lady, with a somewhat masterful cast of features, stepped out of it on to the lawn.	29	26.500000000000004	15.928571428571427	4033.722619047619	4108.214285714285	4676.214285714285	5377.4285714285725	3.214285714285715	5.214285714285713	968.2142857142857	63.32084998070123	60.233682514101524	59.917561081149344	17.240721426572716
avg	1-25	121	A man followed her, a suggestion of deference in his manner.	11	9.285714285714283	5.785714285714286	1476.298469387755	1479.9285714285713	1607.5714285714284	1980.0000000000002	1.4285714285714286	1.6428571428571428	491.92857142857144	18.504918580027333	18.15739994627987	19.254972080852752	8.759634707842588
avg	1-25	122	Mrs. Inglethorp greeted me with effusion.	6	7.214285714285714	4.357142857142857	1184.5187074829932	1165.0	1376.8571428571427	1660.1428571428573	0.9285714285714285	1.6428571428571428	385.28571428571433	15.135456546457892	13.094278807413371	15.426718074811875	6.860675129098727
avg	1-25	123	"Why, if it isn't too delightful to see you again, Mr. Hastings, after all these years.	16	14.142857142857142	8.0	2126.1273809523805	2190.8571428571427	2420.357142857142	2880.7142857142853	2.285714285714285	2.928571428571429	668.4999999999999	30.37523080293341	30.02954606500133	30.03529432653729	11.903792831522981
avg	1-25	124	Alfred, darling, Mr. Hastings...my husband."	5	10.357142857142858	3.142857142857143	983.4210884353741	999.2142857142858	1410.7142857142858	2344.0714285714284	3.0	2.8571428571428568	947.6428571428571	15.62992249194146	20.77625570776255	23.612410818858628	16.874411742260435
avg	1-25	125	I looked with some curiosity at 'Alfred darling'.	8	8.928571428571429	4.071428571428572	1226.3809523809523	1262.642857142857	1464.5714285714284	1911.0	2.0	2.357142857142857	809.3571428571429	16.416478025474387	17.284448025785654	18.429136134038217	14.411996642161228
avg	1-25	126	He certainly struck a rather alien note.	7	6.142857142857142	3.5	863.017857142857	866.7142857142858	1032.5	1243.9285714285713	0.9285714285714286	1.714285714285714	654.0	10.106299746507968	10.475423045930697	10.445200412194595	11.64559538042787
avg	1-25	127	I did not wonder at John objecting to his beard.	10	6.071428571428571	3.928571428571429	980.9404761904761	987.9285714285714	1072.2857142857142	1260.1428571428569	1.0	1.357142857142857	414.42857142857144	10.687349391306164	10.300832661831851	10.639263310669643	7.379613848541121
avg	1-26	128	It was one of the longest and blackest I have ever seen.	12	7.642857142857143	6.0	1255.767857142857	1283.5000000000002	1386.7142857142858	1444.5714285714287	0.2857142857142857	0.9285714285714284	138.5	15.279414986282223	14.141821112006443	12.846621917993795	2.466230825977462
avg	1-26	129	He wore gold-rimmed pince-nez, and had a curious impassivity of feature.	11	13.857142857142856	6.928571428571428	1764.9297619047618	1791.0714285714287	2423.1428571428573	3082.5	1.8571428571428568	3.5	550.8571428571428	30.415914709840294	29.33118452860595	32.45039427451976	9.808959324362137
avg	1-26	130	It struck me that he might look natural on a stage, but was strangely out of place in real life.	20	14.499999999999998	9.928571428571427	2432.7738095238096	2420.285714285714	2607.785714285714	2922.7142857142853	1.6428571428571426	2.2142857142857144	708.9285714285713	33.112527513796024	30.902497985495554	30.53797707677223	12.623693113886697
avg	1-26	131	His voice was rather deep and unctuous.	7	7.0	3.9999999999999996	1054.0547619047618	1015.0	1302.5	1497.2857142857142	0.5714285714285714	1.4285714285714284	223.28571428571428	14.049509185174369	12.570507655116838	13.477540063696823	3.975986365139528
avg	1-26	132	He placed a wooden hand in mine and said: "This is a pleasure, Mr.	14	12.428571428571429	6.857142857142857	1766.6488095238096	1752.1428571428573	2130.0	2605.3571428571427	1.7857142857142854	2.642857142857143	474.0	26.13471589071677	25.839376846629055	26.739644663007248	8.440385642695428
avg	1-26	134	Then, turning to his wife: "Emily dearest, I think that cushion is a little damp."	15	14.428571428571425	7.714285714285713	2028.2777210884353	2080.571428571429	2287.8571428571427	2919.7142857142862	3.1428571428571432	3.0000000000000004	670.2142857142857	28.440137282106384	30.727907601396705	30.50207116604117	11.934318638549007
avg	1-26	135	She beamed fondly on him, as he substituted another with every demonstration of the tenderest care.	16	15.214285714285714	7.428571428571429	2207.621428571429	2280.7142857142862	2543.7857142857147	3214.1428571428573	3.0	4.071428571428572	1130.4285714285713	32.177840832038065	32.64840182648401	34.02597983350443	20.129225916410164
avg	1-26	136	Strange infatuation of an otherwise sensible woman!	7	10.714285714285714	3.714285714285714	1223.492857142857	1214.4285714285716	1560.5	2210.5	2.785714285714286	2.9285714285714284	875.4285714285713	17.817464871011154	21.649207628256775	22.013742888689706	15.588512121289206
avg	1-26	137	With the presence of Mr. Inglethorp, a sense of constraint and veiled hostility seemed to settle down upon the company.	20	17.57142857142857	10.642857142857144	2884.229761904762	2896.714285714286	3312.4285714285716	3834.2142857142853	2.357142857142857	3.785714285714286	1905.4999999999998	43.4034696070352	38.40988450174589	41.447389620561324	33.930706418050924
avg	1-27	138	Miss Howard, in particular, took no pains to conceal her feelings.	11	11.071428571428571	6.071428571428572	1476.970238095238	1500.1428571428569	1719.2142857142858	2237.5	2.4285714285714284	3.1428571428571423	520.7142857142858	20.135404387602886	22.522159548751	22.33689608526931	9.272213884154564
avg	1-27	139	Mrs. Inglethorp, however, seemed to notice nothing unusual.	8	9.357142857142858	5.857142857142857	1346.3	1304.0714285714284	1578.5714285714284	1954.1428571428573	1.4285714285714284	2.285714285714286	420.9285714285714	18.081388677355754	18.331990330378723	18.94549732645641	7.495357533514792
avg	1-27	140	Her volubility, which I remembered of old, had lost nothing in the intervening years, and she poured out a steady flood of conversation, mainly on the subject of the forthcoming bazaar which she was organizing and which was to take place shortly.	42	36.357142857142854	21.000000000000004	5462.476190476191	5519.928571428572	6491.142857142857	7537.357142857143	4.42857142857143	7.642857142857144	1918.2857142857142	89.82693691908077	84.3271555197421	85.76896190488091	34.158378062120015
avg	1-27	141	Occasionally she referred to her husband over a question of days or dates.	13	10.571428571428571	6.142857142857143	1615.3154761904761	1643.7857142857142	1833.714285714286	2137.9285714285716	1.4285714285714284	2.214285714285714	773.0	21.807617279185497	21.300026860059084	21.14516181005247	13.764595151484318
avg	1-28	142	His watchful and attentive manner never varied.	7	8.428571428571427	4.5	1245.6835317460318	1236.9285714285716	1365.5714285714284	1853.142857142857	1.857142857142857	1.714285714285714	627.8571428571429	14.97063456463004	16.062315337093732	17.7366649985105	11.180076823281016
avg	1-28	143	From the very first I took a firm and rooted dislike to him, and I flatter myself that my first judgments are usually fairly shrewd.	25	22.71428571428571	12.642857142857144	3497.154761904762	3467.2857142857147	3805.2142857142862	4573.9285714285725	3.5714285714285716	4.285714285714286	1476.857142857143	50.60034842115147	50.98039215686273	50.30076132367865	26.297982752919033
avg	1-28	144	Presently Mrs. Inglethorp turned to give some instructions about letters to Evelyn Howard, and her husband addressed me in his painstaking voice: "Is soldiering your regular profession, Mr.	28	33.57142857142857	16.857142857142858	4701.864285714287	4720.428571428571	5469.285714285714	7093.214285714287	6.642857142857142	8.857142857142858	2748.428571428572	74.90324532395866	77.51813053988715	80.45317731141014	48.94050011447179
avg	1-28	146	"No, before the war I was in Lloyd's."	8	6.999999999999999	3.642857142857143	1152.0119047619048	1160.2857142857142	1248.357142857143	1449.9285714285716	0.9285714285714286	1.357142857142857	518.4285714285713	13.258780943240737	12.570507655116835	12.910739615727843	9.231512808119863
avg	1-28	147	"And you will return there after it is over?"	9	5.7857142857142865	4.214285714285714	1035.202380952381	1066.857142857143	1084.357142857143	1180.9285714285713	0.5714285714285713	0.6428571428571427	155.42857142857144	10.863646321235958	9.602471125436477	9.691176286842193	2.767673170359442
avg	1-28	149	Either that or a fresh start altogether."	7	5.785714285714286	3.2857142857142856	858.8392857142857	883.9285714285716	955.5714285714287	1102.357142857143	0.5714285714285714	0.9999999999999999	632.1428571428571	8.982798009618097	9.602471125436473	8.750783386742828	11.256391340846074
avg	1-29	151	"What would you really choose as a profession, if you could just consult your inclination?"	15	15.071428571428571	7.857142857142858	2192.0714285714284	2239.6428571428573	2366.6428571428573	3130.428571428571	3.5714285714285707	3.5	1151.9285714285713	29.590761623600848	32.29922105828632	33.02403394358037	20.51207041286154
avg	1-29	155	"Tell me...you're drawn to something?	5	5.785714285714286	3.0	795.9523809523811	801.9285714285716	896.6428571428572	1160.5	1.2857142857142858	1.7142857142857144	258.1428571428571	8.12217690197265	9.602471125436473	9.446674132816359	4.596677774668668
avg	1-29	156	Every one is...usually something absurd."	5	7.142857142857143	3.7142857142857144	939.0595238095237	939.8571428571429	1259.5	1471.0	1.0	1.9999999999999998	234.78571428571428	13.421516570868238	12.919688423314529	13.162935893481764	4.180763653939101
avg	1-29	160	"Well, I've always had a secret hankering to be a detective!"	11	9.857142857142856	5.357142857142857	1448.2916666666667	1438.1428571428569	1703.0714285714287	2042.8571428571427	1.6428571428571428	2.142857142857143	604.0714285714286	19.899646362963043	19.554123019070634	20.007286400932237	10.756531250794943
avg	1-30	163	"Oh, Sherlock Holmes by all means.	6	5.0	3.0714285714285716	761.7142857142858	764.5714285714287	829.9999999999999	926.7857142857142	0.5714285714285714	0.7857142857142856	111.5	7.148892667508163	7.681976900349178	6.649432706338972	1.9854493653175955
avg	1-30	164	But really, seriously, I am awfully drawn to it.	9	7.642857142857143	4.357142857142858	1245.0714285714284	1281.0	1390.357142857143	1596.857142857143	0.9285714285714286	1.2857142857142856	296.9285714285714	15.332617018391215	14.141821112006443	14.669274338913658	5.287324158632443
avg	1-30	165	I came across a man in Belgium once, a very famous detective, and he quite inflamed me.	17	14.5	7.785714285714284	2058.713095238095	2086.4285714285716	2359.714285714286	2938.928571428572	2.714285714285714	3.214285714285714	1146.9285714285713	29.489573444883746	30.90249798549556	30.73203997524729	20.423036809035636
avg	1-30	166	He was a marvellous little fellow.	6	4.714285714285714	3.0	777.5595238095239	775.7142857142858	804.7857142857142	934.1428571428571	0.6428571428571428	0.6428571428571428	178.14285714285714	6.780651151145931	6.9836153639538	6.73748767789373	3.1721401134542493
avg	1-30	167	He used to say that all good detective work was a mere matter of method.	15	12.571428571428568	7.2142857142857135	1794.4166666666665	1829.8571428571427	2008.7857142857142	2455.8571428571427	2.357142857142857	2.8571428571428568	1047.5714285714287	24.364444351717594	26.188557614826735	24.950333444909084	18.653811910152378
avg	1-30	168	My system is based on his...though of course I have progressed rather further.	13	14.57142857142857	7.571428571428571	1985.5249999999999	1987.8571428571427	2429.857142857143	2971.857142857143	2.571428571428571	3.571428571428571	707.1428571428571	30.513973357256873	31.077088369594403	31.126150090652565	12.591895398234591
avg	1-30	169	He was a funny little man, a great dandy, but wonderfully clever."	12	9.571428571428573	6.357142857142857	1512.7559523809525	1517.3571428571427	1633.142857142857	1854.142857142857	1.2142857142857142	1.714285714285714	515.8571428571428	18.878375981890446	18.85576148267526	17.748633635420852	9.18572409758083
