participant	text_id	sentence_id	text	token_count	fix_count	fix_prob	mean_fix_dur	first_fix_dur	first_pass_dur	tot_fix_dur	refix_count	reread_prob	tot_regr_from_dur
avg	4-60	4516	Hij ging over op het briefje.	6	5.125	2.25	642.7395833333334	646.0	715.5	960.875	1.125	1.375	568.125
avg	4-111	4823	Onder doodse stilte paste Poirot de stroken papier aan elkaar; hij schraapte zijn keel en las: 'Mijn liefste Evelyn, Je zult je er wel zorgen over maken dat je niets hoort. Unknown1	32	27.25	14.375	4022.2708333333335	4057.0	4513.125	5736.0	5.875	6.375	1035.375
avg	1-15	62	Ik had het gevoel dat ik plotseling in een andere wereld was terechtgekomen.	13	10.100000000000001	6.699999999999999	1558.0600000000002	1568.3	1708.8	1887.6	0.8999999999999999	1.4000000000000001	382.4
avg	2-45	1650	Toen ze mij aankeek, kreeg ik plotseling een gevoel van schuld.	11	7.500000000000001	6.1000000000000005	1257.8499999999997	1281.1999999999998	1340.1000000000001	1467.1000000000001	0.8	1.0999999999999999	119.8
avg	2-39	1601	Ja, meneer, Willum en mij samen heeft ze geroepen.	9	8.299999999999999	4.6	1307.05	1336.0	1410.1000000000001	1769.2000000000003	1.5000000000000004	1.9000000000000004	600.1999999999999
avg	1-152	1080	Ze mompelde in zichzelf, alsof ze vergeten was dat ik er nog stond: Zo'n paar woorden, en nu is alles veranderd.	21	13.200000000000001	7.800000000000001	2432.7999999999997	2416.4	2509.5	2840.3000000000006	1.4000000000000001	1.9	1100.8999999999999
avg	3-68	3300	Dat is hun afdeling, niet de mijne.	7	4.25	2.875	842.875	846.125	947.375	954.625	0.125	0.5	157.75
avg	3-56	3188	U acht hem in staat die te begaan.	8	6.375	4.25	1108.6875	1068.5	1171.0	1279.0	0.5	0.625	413.75
avg	4-87	4700	Ze bekent aan Dorcas: 'Ik weet niet wat ik moet doen; een echtelijk schandaal is iets vreselijks.'	17	15.75	8.75	2382.3020833333335	2375.25	2527.5	3211.0	3.125	3.125	1215.375
avg	4-156	5110	Wat bedoelde mevrouw Inglethorp met haar laatste woorden?	8	8.25	4.875	1188.6041666666667	1130.625	1308.75	1662.625	1.375	1.75	418.0
avg	2-180	2729	Poirot liep op hem toe en bleef vlak bij hem staan.	11	7.7	4.1	1201.4666666666662	1206.3	1315.9999999999998	1518.5999999999997	1.1	1.5	326.2
avg	3-104	3649	Daarin vergis je je, volgens mij, zei ik hartelijk.	9	7.375	3.625	1087.9479166666665	1078.0	1152.75	1534.25	1.25	1.5	947.5
avg	3-56	3182	En toch wilt u geen aandacht schenken aan mijn intuÃ‚Â´tie wat betreft Alfred Inglethorp?	14	11.75	8.0	1898.25	1867.75	2054.375	2417.5	1.5	2.125	1106.5
avg	2-163	2610	Poirot, die mij opmerkzaam had aangekeken, zuchtte.	7	7.6	4.4	1122.7166666666667	1157.6999999999998	1338.6000000000001	1548.5000000000002	1.0	1.9000000000000001	448.5
avg	4-14	4239	Hoe vreemd het ook mag klinken, ik kan een getuigenverklaring afleggen die in ieder geval een bewering van de aanklager zal weerleggen.	22	16.5	11.125	2624.8541666666665	2660.875	2996.25	3271.625	1.5	2.875	680.375
avg	3-68	3299	Hij kan beter bij Dorcas of een van de dienstmeisjes informeren, als hij iets weten wil over koffiekopjes.	18	14.5	8.25	2210.2291666666665	2204.625	2678.25	2993.875	1.625	3.125	671.875
avg	2-66	1854	Ik weet niet wat me ertoe dreef, maar ik was gepikeerd, en daarom zei ik, dom en nogal onbehouwen: Toch schijnt u wel constant aardig te zijn tegen dokter Bauerstein!	30	22.5	15.4	3664.816666666666	3701.9	4106.3	4575.9	2.5000000000000004	4.2	1059.2
avg	1-7	12	Is het goed met je moeder?	6	4.2	2.8	831.8166666666667	843.2	899.1000000000001	1007.7	0.4	0.6000000000000001	230.9
avg	1-139	955	Lawrence Cavendish had er een.	5	3.9000000000000004	2.4	754.75	772.8000000000001	803.5	862.5999999999999	0.4	0.6	143.8
avg	1-60	381	Als jullie eens wisten hoe griezelig gemakkelijk het is om iemand per ongeluk te vergiftigen, zou je er geen grapjes over maken.	22	17.9	11.900000000000002	3147.025	3111.7	3370.7	3850.9	2.3000000000000003	2.700000000000001	1200.3999999999999
avg	3-14	2853	Dus dokter Bauerstein was hier dinsdagavond, de avond voor de moord.	11	6.25	4.625	1126.5625	1143.625	1301.875	1324.25	0.125	1.0	122.25
avg	4-162	5155	Ja, het is het belangrijkste op aarde.	7	4.75	3.75	767.375	768.125	841.375	911.375	0.375	0.625	95.75
avg	3-138	3937	ÃƒÂ´Ik geloof, ik weet zeker, dat hij in het begin veel om mij gaf.	14	7.125	5.75	1393.875	1388.875	1439.375	1524.0	0.375	0.625	194.375
avg	2-121	2275	Ze kon maar weinig vertellen.	5	3.3	2.5	672.6	678.6	693.3	754.0	0.2	0.2	154.8
avg	2-67	1861	Tot mijn ergernis merkte ik dat ik mijn diplomatieke gaven voor niets had aangewend.	14	13.299999999999999	8.0	1956.1750000000002	1999.8000000000002	2348.6	2792.7000000000003	2.1	3.0999999999999996	743.8000000000001
avg	3-161	4148	De hele weg naar Styles praatte Mary vlug en opgewonden.	10	7.625	5.75	1447.59375	1436.25	1585.625	1697.375	0.5	1.0	226.5
avg	3-138	3938	Maar ik vrees dat we niet erg bij elkaar pasten.	10	6.375	4.25	1016.0625	1001.25	1079.5	1235.5	0.625	1.0	144.875
avg	2-35	1561	Zelfs ben ik er vrij zeker van dat het niet ouder is dan gistermiddag.	14	10.200000000000001	6.199999999999998	1661.9333333333334	1633.8000000000002	1798.1999999999998	2136.6000000000004	1.3	2.0	677.2
avg	2-12	1364	Mag ik eens vragen of u al vorderingen maakt? zei hij.	11	7.699999999999999	5.3999999999999995	1260.65	1223.3	1453.8000000000002	1544.4000000000003	0.4	1.4000000000000001	280.2
avg	3-79	3420	Onmiddellijk besefte ik dat ik me in een heel vervelende positie bevond.	12	9.25	5.75	1355.4583333333333	1333.125	1728.25	1894.25	0.75	2.0	158.25
avg	3-123	3817	Als het om vrouwen gaat, ben ik echt niet ijdel, maar ik kon me toch een paar kleine dingen herinneren, waar ik op het moment zelf misschien te weinig aandacht aan geschonken had, maar die er toch op leken te wijzen dat...	42	24.25	17.625	4201.020833333334	4247.0	4426.125	4676.125	1.5	2.375	904.625
avg	2-132	2382	Wil deze idioot nou per se gearresteerd worden? Inglethorp	9	7.699999999999999	5.0	1206.8333333333333	1245.0	1452.7	1634.0	0.5	1.6	340.8
avg	3-79	3422	En, even kennelijk, waren ze zich niet bewust van mijn aanwezigheid, want voordat ik me kon bewegen of een woord kon uitbrengen, herhaalde John de woorden die mij uit mijn droom hadden gerukt.	33	24.375	14.875	4002.28125	3967.875	4376.0	4871.25	2.125	4.0	1500.0
avg	1-171	1267	Wat is een grootse ontdekking?	5	4.1	2.5	546.5	548.7	604.8	683.2	0.5	0.8	298.7
avg	3-39	3042	Maar daarnet dacht ik ineens aan wat 'de jonge heren', John en Lawrence waren voor Dorcas nog steeds 'de jonge heren', de 'verkleedkist' noemen.	24	30.0	14.375	3659.51875	3768.625	4564.125	5946.5	7.375	8.75	1994.0
avg	1-75	484	Ik wou dat ik wist waar het over ging.	9	5.9	3.2	1105.4	1098.3	1136.6	1260.0	0.5	0.7	470.1
avg	4-110	4818	En het is aan dit uitstel te danken dat ik het uiteindelijke bewijs, de laatste schakel in de keten, nu in handen heb.	23	17.125	11.5	2819.510416666667	2879.25	3010.875	3351.25	1.375	2.0	872.125
avg	3-15	2858	Plotseling scheen hij een besluit genomen te hebben. AllonsÃƒÂ¶	9	6.25	4.5	895.4583333333334	922.875	1044.625	1187.375	0.75	1.5	61.25
avg	1-42	269	Hij deugt voor geen cent.	5	3.8	2.5	644.8000000000001	663.9	733.6	750.5000000000001	0.1	0.5	206.0
avg	1-105	701	Je herinnert je dat ik gesproken heb over mijn vriend Poirot?	11	8.5	5.500000000000001	1245.2166666666667	1284.3	1439.6000000000001	1649.3	1.0	1.7000000000000002	369.49999999999994
avg	2-27	1492	Inderdaad, maar er stond niets bijzonders in.	7	5.500000000000001	3.8000000000000007	812.6	810.9000000000001	856.6	933.9	0.5	0.8	315.2
avg	3-80	3425	Het hele dorp zal erover praten!	6	4.125	2.625	706.3125	723.0	842.75	852.625	0.125	0.75	123.875
avg	2-63	1821	En nu is het weg.	5	2.5	1.9	461.75	465.4	490.3	490.3	0.0	0.2	0.0
avg	2-62	1812	Het moet voor hem wel heel belangrijk geweest zijn, dat hij zo'n risico durfde nemen.	15	9.6	8.600000000000001	1841.9000000000003	1864.5	1971.3000000000002	2001.4	0.2	0.8	11.8
avg	3-140	3961	John was zo vriendelijk mij dat vanmorgen mee te delen.	10	9.25	4.375	1266.4375	1258.5	1398.25	1786.875	1.75	2.125	546.5
avg	1-142	993	Maar hoe was die persoon dan binnengekomen?	7	4.7	3.7	692.25	680.9000000000001	805.1999999999999	841.3	0.2	0.6000000000000001	142.2
avg	4-81	4657	Ze pakt de kaars weer op, trekt zich haastig terug in de kamer van mademoiselle Cynthia en doet de deur achter zich dicht.	23	14.375	10.5	2697.083333333333	2721.5	2801.5	2889.25	0.5	1.0	300.375
avg	1-36	216	Mijn gastvrouw wendde zich tot mij.	6	6.000000000000001	3.7	852.775	873.3000000000001	944.8	1206.0	1.2000000000000002	1.3	141.8
avg	4-92	4726	Nu is mevrouw Cavendish een zeer vastberaden vrouw die, achter haar masker van gereserveerdheid, waanzinnig jaloers was met betrekking tot haar man.	22	20.875	13.125	3127.5729166666665	3191.0	3888.125	4364.75	2.0	4.5	695.875
avg	2-25	1474	Toen voegde hij er nogal aarzelend aan toe: Moeten wij als getuigen verschijnen, wij allemaal bedoel ik?	17	14.899999999999999	9.500000000000002	2285.3333333333335	2289.3	2544.0	2847.1999999999994	1.6000000000000003	2.5	555.3
avg	1-88	564	Maar dat zal een heel karwei zijn.	7	5.5	3.5	983.5	974.5	1078.8	1220.6000000000001	0.7	1.1	175.8
avg	1-170	1250	Daarna herhaalde Poirot de vraag die hij ook aan Dorcas gesteld had: Heeft mevrouw Inglethorp ooit een groene jurk gehad?	20	13.399999999999997	10.0	2140.0933333333337	2112.2999999999997	2229.1	2619.1	1.5999999999999999	1.7999999999999998	442.9
avg	2-176	2703	En nu was er in dit huis een moord gepleegd.	10	5.1	4.3	846.95	861.3	897.8	940.1999999999999	0.30000000000000004	0.5	94.6
avg	1-29	158	In elk geval een Sherlock Holmes.	6	7.1	3.4	896.95	930.9000000000001	1011.1000000000001	1407.9	2.1	1.9000000000000001	576.0
avg	3-99	3607	Na de thee zou ik graag even met u willen praten.	11	6.375	5.25	1229.5	1241.625	1286.375	1403.25	0.5	0.75	516.5
avg	1-48	319	Dat is een knap meisje, zei ik waarderend.	8	6.800000000000001	3.6999999999999997	998.925	1011.1	1145.8	1320.9	0.7999999999999999	1.4	221.79999999999995
avg	3-17	2882	We moeten zien uit te vinden wie uiteindelijk het kopje koffie aan mevrouw Inglethorp gebracht heeft, of wie er door de hal gekomen is terwijl het daar stond.	28	20.875	15.25	3550.2083333333335	3505.25	3970.25	4211.375	1.25	3.0	704.875
avg	4-40	4397	Had hij tijd genoeg om ze weg te halen en te vernietigen of niet?	14	7.5	6.0	1260.0	1261.875	1341.875	1395.75	0.25	0.875	303.25
avg	1-16	69	Door de bank genomen is het een goed leven...tenminste, dat zou het zijn zonder die Alfred Inglethorp! Plotseling remde hij even af en keek op zijn horloge.	27	31.199999999999992	15.400000000000002	4106.091666666667	4124.699999999999	5240.4	6763.700000000002	5.199999999999999	7.299999999999999	3816.5
avg	4-6	4178	Is het je dan nooit opgevallen hoe buitengewoon jaloers ze is?	11	8.75	5.375	1478.375	1478.25	1534.125	1710.5	0.75	0.875	561.25
avg	2-20	1425	Wilt u niet nog een kopje koffie, mademoiselle? zei Poirot bezorgd.	11	9.6	6.6000000000000005	1437.8	1433.9	1582.0	1899.9	0.9999999999999999	1.8000000000000003	428.4000000000001
avg	2-161	2595	Inderdaad, waarom niet? zei Poirot ontnuchterd.	6	5.9	3.4999999999999996	945.9833333333333	969.3	1014.5	1246.6	1.0999999999999999	1.0	564.8
avg	2-136	2420	Ik was het wel van plan, maar iemand zei dat er een vriend aan de deur was, dus zette ik het kopje op de tafel in de hal.	28	15.899999999999999	12.599999999999998	2983.3666666666663	2980.0999999999995	3068.0	3285.7	1.2	1.5	607.9
avg	2-11	1362	Hij was iemand met heel weinig fantasie, geheel in tegenstelling tot zijn broer, die juist aan een overmaat leek te lijden.	21	17.599999999999998	11.400000000000002	2706.4000000000005	2823.7000000000007	3119.3	3567.4	2.400000000000001	4.000000000000001	819.1000000000001
avg	4-10	4202	Dat is nu juist de moeilijkheid.	6	4.625	2.75	678.4375	640.0	783.75	877.875	0.5	1.0	136.375
avg	3-152	4063	O nee, ze zijn beslist identiek.	6	7.0	3.125	854.3125	831.625	899.5	1295.5	2.0	1.75	533.5
avg	4-108	4813	Een of twee van deze poeders in de volle fles met medicijn zouden met succes de strychnine doen bezinken, zoals het boek aangeeft, en er de oorzaak van zijn dat alles met de laatste dosis ingenomen werd.	37	27.875	16.5	4520.78125	4605.0	5129.625	5826.375	3.25	5.5	1997.125
avg	4-106	4807	De strychnine die mevrouw Inglethorp doodde, was dezelfde strychnine die dokter Wilkins had voorgeschreven.	14	13.75	8.25	2062.239583333333	2034.125	2495.0	2812.0	1.5	2.5	646.875
avg	4-161	5152	Ik heb hem bij u teruggebracht. Unknown64	7	4.875	1.875	911.5208333333334	929.0	1036.25	1187.25	0.75	1.0	538.625
avg	3-69	3313	Zeg het nog eens, wil je? Unknown28	7	5.375	3.0	1093.8541666666665	1122.25	1198.625	1255.75	0.375	0.625	456.75
avg	3-149	4030	Dus hij heeft de extra koffiekop toch gevonden.	8	3.875	2.875	768.75	768.75	790.125	814.0	0.125	0.25	110.75
avg	2-20	1424	Ik vroeg haar of ze zich wel goed voelde en ze antwoordde openhartig: Nee, ik heb een beestachtige hoofdpijn.	19	14.1	9.5	2159.0666666666666	2136.8999999999996	2536.8999999999996	2741.5	1.1	2.6	376.1
avg	4-163	5168	Op dat moment kwam Lawrence langs.	6	4.75	3.25	692.5416666666666	689.125	718.625	840.0	0.5	0.5	443.5
avg	2-20	1426	Daar zult u van opknappen.	5	3.6	2.0999999999999996	640.3333333333335	623.9	656.7	698.1	0.2	0.30000000000000004	214.5
avg	1-50	335	Maar ik moet zeggen dat mijn moeder altijd reusachtig goed voor ons geweest is.	14	11.800000000000002	8.0	1783.6916666666666	1796.6	2051.4	2274.2999999999997	1.1	2.5	280.6
avg	4-14	4235	Alles wat er tot nu toe ontdekt is, heeft Japp gedaan, en Japp zal alle eer krijgen.	17	9.5	7.0	1700.90625	1724.25	1822.5	1933.0	0.5	1.25	171.375
avg	4-148	5050	Als alles volgens plan verlopen was, zouden ze waarschijnlijk Engeland hebben verlaten om samen van het geld van hun arme slachtoffer te leven.	23	15.25	11.625	2664.7916666666665	2649.0	2907.125	3094.625	0.75	1.875	448.25
avg	3-126	3844	Daar heb ik ze zelf ook wel bewaard.	8	5.0	3.75	848.4375	850.0	896.0	964.875	0.375	0.625	250.875
avg	1-66	420	Het is werkelijk mon ami Hastings!	6	6.500000000000001	2.7	981.0166666666667	1037.6	1106.8999999999999	1363.9	1.3	1.6	564.9
avg	3-146	4008	Poirot zat aan de tafel met het hoofd in de handen.	11	6.5	4.875	1172.4375	1164.5	1164.5	1207.625	0.25	0.25	384.375
avg	1-56	357	Het viel me op dat John anders dan anders was.	10	7.8	5.6000000000000005	1240.1333333333334	1247.1000000000001	1328.7000000000003	1563.7000000000003	1.2	1.5	262.4
avg	2-39	1600	Heeft mevrouw Inglethorp jullie toen niet nog een keer geroepen?	10	8.2	5.3	1350.7666666666667	1348.5	1415.0	1605.8999999999999	0.8999999999999999	1.1	380.2
avg	4-28	4309	U weet niet of het de heer Lawrence Cavendish naar Wales is nagestuurd, of dat het op zijn kamer gelegd is?	21	14.875	10.375	2569.0625	2639.375	3052.0	3406.5	1.125	2.75	463.875
avg	2-74	1924	Ik veronderstel dat dat iedereen wel eens overkomt.	8	5.6	4.1	990.1500000000001	1018.7	1090.2	1179.5	0.2	0.7	423.9
avg	3-127	3850	Plotseling greep hij mij stevig bij de arm, trok me mee naar de hal en riep door zijn opwinding in het Frans: Mademoiselle Dorcas, mademoiselle Dorcas, un moment, s'il vous plait!	31	22.125	16.625	3805.666666666667	3834.625	4117.875	4422.625	1.5	3.125	546.875
avg	1-118	802	Maar ik zal het door de vingers zien, je bent wat over je toeren.	14	9.4	6.4	1575.6	1579.8	1672.0	1817.9000000000003	0.8	1.3	611.9
avg	1-115	767	Zometeen, wanneer we wat gekalmeerd zijn, zullen we de feiten keurig rangschikken, ieder op z'n juiste plaats.	17	13.899999999999999	10.200000000000003	2341.6999999999994	2347.4	2629.2	3020.1	1.7000000000000002	3.1000000000000005	404.69999999999993
avg	1-75	483	Het was gewoon slaande ruzie!	5	5.0	3.0	907.7833333333333	916.5999999999999	964.8	1048.8	0.5	0.6000000000000001	581.5999999999999
avg	2-121	2279	Ik was vast in slaap.	5	3.2	2.1	619.9333333333334	628.5	647.8	696.1	0.2	0.30000000000000004	155.2
avg	4-90	4714	Wat was dan de aanleiding tot deze plotselinge verandering van gedachten?	11	8.125	5.125	1263.625	1270.25	1455.5	1619.0	0.75	1.625	304.25
avg	1-140	961	Wat maak je daaruit op? vroeg ik.	7	4.3	3.4999999999999996	764.65	764.4	781.2	804.2	0.1	0.2	99.30000000000001
avg	3-22	2915	Weet je, ging ik verder, haar buitengewone heftigheid tegen Inglethorp bracht me ertoe haar te verdenken.	16	14.125	8.375	2091.75	2078.125	2486.625	2886.375	1.5	3.375	424.0
avg	3-68	3309	Ik snap er geen laars van.	6	3.125	2.5	775.375	764.375	795.375	827.625	0.125	0.25	129.25
avg	2-121	2282	Dank u wel, juffrouw Murdoch, dat is alles.	8	5.5	4.1	1027.1833333333334	1027.5	1027.5	1162.7	0.6000000000000001	0.5	215.0
avg	2-159	2580	Dat zal ik je vertellen, beste vriend: omdat beiden gladgeschoren zijn.	11	9.200000000000001	5.4	1465.6000000000001	1488.7	1690.6	1845.1999999999998	0.7000000000000001	1.6	361.8
avg	4-30	4329	Een werknemer van Parkson, firma in toneelkleding, verklaarde dat ze op 29 juni een zwarte baard hadden geleverd aan de heer L.	22	20.625	12.125	2888.770833333333	2919.125	3643.75	4240.875	2.75	4.0	958.5
avg	3-146	4007	Dus ging ik naar boven.	5	3.625	2.5	609.5	614.5	633.625	740.625	0.5	0.375	347.375
avg	2-22	1445	Misschien stelt u er prijs op mee te komen?	9	9.2	4.7	1267.95	1299.0	1476.6	1925.3999999999999	2.3	2.6	872.5
avg	3-5	2756	Ik heb een lijstje van ze gemaakt, de namen en de adressen.	12	8.125	5.625	1349.5	1320.875	1456.75	1572.25	0.5	1.0	317.625
avg	3-43	3068	De kist was bijna leeg, maar daar helemaal op de bodem, lag een prachtige zwarte baard.	16	10.25	6.5	1569.8666666666668	1598.375	1827.25	2060.625	0.75	1.75	413.125
avg	3-75	3380	Ze heeft iedere woensdag vrij, en 's zaterdags is ze met de lunch weer terug.	15	10.875	7.5	2092.4375	2144.625	2262.5	2435.75	1.0	1.5	468.25
avg	3-129	3860	Nou zie je maar weer!	5	3.5	2.75	521.625	523.75	558.0	588.625	0.25	0.5	0.0
avg	4-88	4702	Om vijf uur is ze ten einde raad en zegt dat ze 'diep geschokt' is.	15	7.0	6.0	1344.375	1350.625	1398.375	1421.375	0.125	0.375	85.625
avg	1-16	64	Beste kerel, dat is nu juist wat ik nodig heb.	10	6.800000000000001	5.300000000000001	1047.3	1070.6000000000001	1143.4	1236.0	0.4	0.9	141.9
avg	1-18	84	Ze was een niet onaardige vrouw van ongeveer veertig; ze had een lage stem, die in de diepe tonen op die van een man leek; ze was groot en fors, en haar voeten waren navenant, gestoken in stevige schoenen.	39	32.8	21.000000000000007	5243.5633333333335	5257.1	5697.599999999999	6682.4000000000015	4.000000000000001	5.7	3607.4000000000005
avg	1-67	431	Hoewel amper een meter zestig lang, maakte hij door houding en optreden een waardige indruk.	15	14.799999999999999	9.0	2315.25	2331.3999999999996	2586.7	3102.8	2.0	2.9000000000000004	841.4000000000001
avg	3-20	2906	Maar ze was tenslotte nog geen vijfentwintig kilometer hiervandaan.	9	8.5	6.0	1346.0	1326.75	1479.25	1674.25	1.0	1.5	294.875
avg	1-172	1270	Daarom werkte het natuurlijk niet voor 's morgens vroeg, omdat de chocola pas midden in de nacht werd opgedronken.	19	13.200000000000001	10.200000000000001	2396.5000000000005	2371.4000000000005	2538.5	2685.1	0.7	1.4	344.9
avg	1-151	1074	Om vijf uur belde mevrouw Inglethorp en zei tegen me dat ik haar een kop thee, zonder iets erbij, in haar boudoir moest brengen.	24	18.299999999999997	11.299999999999999	3086.9749999999995	3064.2999999999997	3463.999999999999	3899.6999999999994	1.8000000000000007	2.8000000000000007	1047.3
avg	4-57	4499	Onder de bekwame leiding van Sir Ernest vertelde hij zijn verhaal geloofwaardig en goed.	14	12.0	6.875	1799.8854166666667	1774.75	1849.25	2215.5	2.0	1.75	989.5
